date,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean
2015-09-03,11.542,14.875,3.333,,27.042
2015-09-04,4.958,6.083,1.125,,16.417
2015-09-05,4.667,5.083,0.417,,22.208
2015-09-06,5.042,5.542,0.5,,25.75
2015-09-07,4.833,6.042,1.208,,12.833
2015-09-08,4.333,4.458,0.125,,6.75
2015-09-09,2.435,3.696,1.261,,13.87
2015-09-10,12.208,14.292,2.083,,6.458
2015-09-11,12.917,17.833,4.917,,11.958
2015-09-12,6.792,10.708,3.917,,12.875
2015-09-13,2.542,2.708,0.167,,18.708
2015-09-14,5.333,5.625,0.292,,7.5
2015-09-15,7.125,7.25,0.125,,12.958
2015-09-16,4.478,4.609,0.13,,14.348
2015-09-17,13.75,14.5,0.75,,7.083
2015-09-18,11.25,13.625,2.375,,8.167
2015-09-19,13.333,16.75,3.417,,17.042
2015-09-20,7.917,8.667,0.75,,11.042
2015-09-21,6.833,7.875,1.042,,7.5
2015-09-22,7.667,9.833,2.167,,12.167
2015-09-23,8.565,10.826,2.261,,14.913
2015-09-24,4.792,5.458,0.667,,21.375
2015-09-25,11.826,12.174,0.348,,9.0
2015-09-26,12.625,14.292,1.667,,8.167
2015-09-27,5.542,6.583,1.042,,5.625
2015-09-28,7.0,11.5,4.5,,13.792
2015-09-29,15.167,16.667,1.5,,12.583
2015-09-30,9.261,10.348,1.087,,5.652
2015-10-01,6.417,9.542,3.125,,10.417
2015-10-02,9.208,11.125,1.917,,11.958
2015-10-03,10.083,14.458,4.375,,15.208
2015-10-04,7.583,9.542,1.958,,18.417
2015-10-05,4.833,4.875,0.042,,8.333
2015-10-06,7.958,8.625,0.667,,6.5
2015-10-07,8.043,8.304,0.261,,7.13
2015-10-08,10.375,11.083,0.708,,7.375
2015-10-09,12.167,14.917,2.75,,24.833
2015-10-10,20.0,25.458,5.458,,50.875
2015-10-11,3.208,3.583,0.375,,6.667
2015-10-12,8.917,10.25,1.333,,25.5
2015-10-13,12.833,18.5,5.667,,14.375
2015-10-14,12.478,19.13,6.652,,6.522
2015-10-15,13.5,17.583,4.083,,12.042
2015-10-16,11.833,11.875,0.042,,15.958
2015-10-17,10.792,11.625,0.833,,21.792
2015-10-18,6.042,7.708,1.667,,14.75
2015-10-19,10.042,16.375,6.333,,20.042
2015-10-20,18.167,26.375,8.208,,29.875
2015-10-21,6.714,7.667,0.952,,15.381
2015-10-22,9.542,15.417,5.875,,22.667
2015-10-23,10.583,12.667,2.083,,16.458
2015-10-24,6.458,9.208,2.75,,22.292
2015-10-25,5.917,6.042,0.125,,10.417
2015-10-26,13.958,16.25,2.292,,9.542
2015-10-27,5.958,9.042,3.083,,8.875
2015-10-28,11.0,13.957,2.957,,12.522
2015-10-29,8.417,9.708,1.292,,16.5
2015-10-30,14.458,17.75,3.292,,19.125
2015-10-31,8.25,8.792,0.542,,16.667
2015-11-01,9.542,10.667,1.125,,14.75
2015-11-02,16.5,18.375,1.875,,16.708
2015-11-03,11.0,13.167,2.167,,7.333
2015-11-04,19.348,33.739,14.391,,13.043
2015-11-05,25.292,42.792,17.5,,19.208
2015-11-06,20.542,35.625,15.083,,23.625
2015-11-07,11.625,17.375,5.75,,23.333
2015-11-08,11.917,13.75,1.833,,25.625
2015-11-09,2.25,2.875,0.625,,8.583
2015-11-10,7.583,11.0,3.417,,10.958
2015-11-11,6.391,6.957,0.565,,3.739
2015-11-12,6.25,6.417,0.167,,4.417
2015-11-13,12.583,13.542,0.958,,8.208
2015-11-14,19.875,27.167,7.292,,14.417
2015-11-15,12.167,14.167,2.0,,15.542
2015-11-16,11.625,17.75,6.125,,9.042
2015-11-17,11.292,16.875,5.583,,14.792
2015-11-18,13.591,19.182,5.591,,21.318
2015-11-19,5.708,6.0,0.292,,2.208
2015-11-20,19.5,23.792,4.292,,14.458
2015-11-21,16.333,28.792,12.458,,12.083
2015-11-22,5.5,5.5,0.0,,11.625
2015-11-23,15.583,16.917,1.333,,17.458
2015-11-24,16.375,20.583,4.208,,22.75
2015-11-25,10.348,10.609,0.261,,4.478
2015-11-26,18.958,24.333,5.375,,11.417
2015-11-27,8.524,11.143,2.619,,6.19
2015-11-28,22.833,41.542,18.708,,21.125
2015-11-29,11.083,17.0,5.917,,10.417
2015-11-30,24.375,48.333,23.958,,22.583
2015-12-01,13.375,30.458,17.083,,15.5
2015-12-02,25.13,34.174,9.043,,20.261
2015-12-03,21.583,39.833,18.25,,27.625
2015-12-04,6.708,8.292,1.583,,8.5
2015-12-05,8.875,11.833,2.958,,13.625
2015-12-06,10.083,11.167,1.083,,7.25
2015-12-07,11.583,12.5,0.917,,8.292
2015-12-08,15.083,16.625,1.542,,10.167
2015-12-09,20.826,35.696,14.87,,24.522
2015-12-10,34.583,65.208,30.625,,65.292
2015-12-11,13.375,19.458,6.083,,35.542
2015-12-12,6.875,7.0,0.125,,5.042
2015-12-13,15.333,16.083,0.75,,27.375
2015-12-14,8.625,8.833,0.208,,15.625
2015-12-15,26.042,36.292,10.25,,26.292
2015-12-16,22.81,32.0,9.19,,29.952
2015-12-17,13.333,16.125,2.792,,9.75
2015-12-18,16.25,21.583,5.333,,12.75
2015-12-19,15.875,26.375,10.5,,5.708
2015-12-20,13.75,16.667,2.917,,15.0
2015-12-21,25.042,38.208,13.167,,20.333
2015-12-22,14.167,14.958,0.792,,10.542
2015-12-23,23.565,27.348,3.783,,27.696
2015-12-24,19.542,25.792,6.25,,27.708
2015-12-25,13.208,16.292,3.083,,14.667
2015-12-26,11.083,14.083,3.0,,5.625
2015-12-27,8.0,8.625,0.625,,6.292
2015-12-28,14.375,18.75,4.375,,7.583
2015-12-29,16.542,20.917,4.375,,10.583
2015-12-30,10.348,11.913,1.565,,7.652
2015-12-31,10.917,13.083,2.167,,17.708
2016-01-01,14.375,17.667,3.292,,5.792
2016-01-02,15.083,17.958,2.875,,11.583
2016-01-03,12.875,15.708,2.833,,7.875
2016-01-04,8.696,9.739,1.043,,10.478
2016-01-05,6.0,6.333,0.333,,4.125
2016-01-06,13.583,16.875,3.292,,11.0
2016-01-07,28.792,47.333,18.542,,23.375
2016-01-08,23.375,29.167,5.792,,27.458
2016-01-09,12.417,14.333,1.917,,3.042
2016-01-10,15.417,18.458,3.042,,4.167
2016-01-11,18.087,22.826,4.739,,6.478
2016-01-12,11.583,17.292,5.708,,7.167
2016-01-13,9.5,11.292,1.792,,9.042
2016-01-14,11.5,15.208,3.708,,5.5
2016-01-15,5.625,6.333,0.708,,2.208
2016-01-16,13.708,21.542,7.833,,6.25
2016-01-17,15.292,18.708,3.417,,6.667
2016-01-18,16.435,24.478,8.043,,6.522
2016-01-19,21.583,28.5,6.917,,14.833
2016-01-20,26.292,29.667,3.375,,21.458
2016-01-21,11.583,12.708,1.125,,8.875
2016-01-22,8.667,10.625,1.958,,13.875
2016-01-23,7.958,8.542,0.583,,3.875
2016-01-24,11.0,12.542,1.542,,2.708
2016-01-25,9.762,10.381,0.619,,5.238
2016-01-26,24.292,37.208,12.917,,7.708
2016-01-27,6.583,7.917,1.333,,21.333
2016-01-28,26.042,36.083,10.042,,13.125
2016-01-29,19.417,23.833,4.417,,25.292
2016-01-30,10.25,12.875,2.625,,6.125
2016-01-31,13.875,16.542,2.667,,12.0
2016-02-01,27.435,38.913,11.478,,14.348
2016-02-02,8.458,9.708,1.25,,4.375
2016-02-03,12.417,14.833,2.417,,5.75
2016-02-04,15.417,18.458,3.042,,11.042
2016-02-05,20.583,24.292,3.708,,26.292
2016-02-06,16.409,21.955,5.545,,17.136
2016-02-07,7.0,7.833,0.833,,7.583
2016-02-08,14.522,18.522,4.0,,11.87
2016-02-09,22.333,24.875,2.542,,9.792
2016-02-10,12.792,16.125,3.333,,10.167
2016-02-11,8.208,10.708,2.5,,3.083
2016-02-12,7.5,8.292,0.792,,5.042
2016-02-13,14.474,16.842,2.368,,5.579
2016-02-14,15.0,16.909,1.909,,8.364
2016-02-15,19.167,27.792,8.625,,12.458
2016-02-16,20.292,33.333,13.042,,17.833
2016-02-17,6.391,7.478,1.087,,30.087
2016-02-18,8.792,9.208,0.417,,12.667
2016-02-19,7.417,8.292,0.875,,9.833
2016-02-20,10.042,12.0,1.958,,33.125
2016-02-21,7.583,8.292,0.708,,9.042
2016-02-22,11.565,15.391,3.826,,11.783
2016-02-23,6.792,8.042,1.25,,12.125
2016-02-24,12.957,13.739,0.783,,8.522
2016-02-25,8.292,9.5,1.208,,12.792
2016-02-26,12.167,15.875,3.708,,16.417
2016-02-27,6.826,6.826,0.0,,10.478
2016-02-28,9.167,10.042,0.875,,12.917
2016-03-01,16.125,22.75,6.625,,21.833
2016-03-02,24.083,26.458,2.375,,22.167
2016-03-03,16.304,23.696,7.391,,12.217
2016-03-04,9.167,13.0,3.833,,12.25
2016-03-05,10.167,13.5,3.333,,21.208
2016-03-06,24.25,30.042,5.792,,27.0
2016-03-07,11.5,12.75,1.25,,10.583
2016-03-08,13.458,20.042,6.583,,13.583
2016-03-09,14.125,21.042,6.917,,14.333
2016-03-10,13.375,19.292,5.917,,15.0
2016-03-11,6.125,7.0,0.875,,11.5
2016-03-12,4.833,5.583,0.75,,15.625
2016-03-13,13.042,17.875,4.833,,16.958
2016-03-14,12.25,13.417,1.167,,12.583
2016-03-15,8.435,8.826,0.391,,8.957
2016-03-16,17.458,26.167,8.708,,13.458
2016-03-17,12.333,15.917,3.583,,11.958
2016-03-18,11.417,16.125,4.708,,15.292
2016-03-19,10.5,11.708,1.208,,37.833
2016-03-20,9.083,9.75,0.667,,36.5
2016-03-21,6.708,7.792,1.083,,12.208
2016-03-22,9.682,10.273,0.591,,15.136
2016-03-23,20.333,26.708,6.375,,19.0
2016-03-24,10.667,11.625,0.958,,12.75
2016-03-25,6.208,6.875,0.667,,11.083
2016-03-26,6.792,7.083,0.292,,10.708
2016-03-27,9.417,10.0,0.583,,4.75
2016-03-28,13.917,17.417,3.5,,13.042
2016-03-29,11.217,13.652,2.435,,23.87
2016-03-30,15.667,21.0,5.333,,38.417
2016-03-31,11.917,12.333,0.417,,18.75
2016-04-01,7.583,9.625,2.042,,20.75
2016-04-02,6.75,6.75,0.0,,12.958
2016-04-03,6.0,6.292,0.292,,25.625
2016-04-04,1.292,1.5,0.208,,11.5
2016-04-05,1.75,1.75,0.0,,10.292
2016-04-06,13.864,19.409,5.545,,12.682
2016-04-07,14.792,18.542,3.75,,21.375
2016-04-08,10.042,12.917,2.875,,8.792
2016-04-09,4.875,6.75,1.875,,12.625
2016-04-10,9.208,9.792,0.583,,25.0
2016-04-11,6.958,7.042,0.083,,17.042
2016-04-12,4.75,5.667,0.917,,12.625
2016-04-13,5.522,6.609,1.087,,12.478
2016-04-14,6.708,6.792,0.083,,6.667
2016-04-15,8.0,8.167,0.167,,6.25
2016-04-16,4.5,5.042,0.542,,14.292
2016-04-17,0.25,0.25,0.0,,24.417
2016-04-18,3.917,4.083,0.167,,20.292
2016-04-19,5.625,6.167,0.542,,13.5
2016-04-20,4.19,4.381,0.19,,10.667
2016-04-21,2.917,3.167,0.25,,14.667
2016-04-22,6.5,6.792,0.292,,19.708
2016-04-23,3.958,4.167,0.208,,13.708
2016-04-24,2.792,2.792,0.0,,27.333
2016-04-25,5.333,5.583,0.25,,17.375
2016-04-26,7.375,9.875,2.5,,14.375
2016-04-27,4.87,6.087,1.217,,16.043
2016-04-28,7.458,7.583,0.125,,12.667
2016-04-29,5.875,5.875,0.0,,7.417
2016-04-30,6.25,6.917,0.667,,9.833
2016-05-01,7.625,8.25,0.625,,25.292
2016-05-02,2.708,2.75,0.042,,20.375
2016-05-03,1.625,1.75,0.125,,23.25
2016-05-04,1.217,1.217,0.0,,17.348
2016-05-05,5.625,5.667,0.042,,24.917
2016-05-06,5.917,6.5,0.583,,18.25
2016-05-07,3.25,3.375,0.125,,12.958
2016-05-08,4.667,4.792,0.125,,33.708
2016-05-09,4.75,5.333,0.583,,24.583
2016-05-10,9.792,10.583,0.792,,11.5
2016-05-11,1.348,1.522,0.174,,19.13
2016-05-12,7.364,8.5,1.136,,10.818
2016-05-13,6.375,8.083,1.708,,6.167
2016-05-14,6.0,8.125,2.125,,14.5
2016-05-15,1.75,1.75,0.0,,15.167
2016-05-16,2.625,3.125,0.5,,13.5
2016-05-17,4.417,4.958,0.542,,8.5
2016-05-18,7.217,7.87,0.652,,7.391
2016-05-19,6.042,6.292,0.25,,12.833
2016-05-20,4.708,4.708,0.0,,11.083
2016-05-21,7.917,9.125,1.208,,5.833
2016-05-22,6.875,7.417,0.542,,11.667
2016-05-23,15.875,18.458,2.583,,29.583
2016-05-24,6.958,8.542,1.583,,33.667
2016-05-25,2.348,2.565,0.217,,28.783
2016-05-26,1.25,1.417,0.167,,18.208
2016-05-27,3.958,4.417,0.458,,11.292
2016-05-28,13.542,15.0,1.458,,37.917
2016-05-29,5.542,5.917,0.375,,27.333
2016-05-30,6.583,6.75,0.167,,10.25
2016-05-31,5.75,6.375,0.625,,9.708
2016-06-01,11.217,12.261,1.043,,15.391
2016-06-02,6.348,6.391,0.043,,6.478
2016-06-03,4.875,5.917,1.042,,13.5
2016-06-04,2.5,2.792,0.292,,11.167
2016-06-05,4.5,4.875,0.375,,9.458
2016-06-06,2.833,2.833,0.0,,18.583
2016-06-07,6.458,8.208,1.75,,16.542
2016-06-08,3.696,5.348,1.652,,11.174
2016-06-09,9.083,10.792,1.708,,17.167
2016-06-10,5.458,6.042,0.583,,17.417
2016-06-11,3.958,4.958,1.0,,12.208
2016-06-12,1.75,1.792,0.042,,12.333
2016-06-13,5.125,5.125,0.0,,7.667
2016-06-14,3.708,3.75,0.042,,12.042
2016-06-15,3.45,4.35,0.9,,8.5
2016-06-16,2.792,4.167,1.375,,8.625
2016-06-17,6.208,7.125,0.917,,11.75
2016-06-18,7.75,9.5,1.75,,13.583
2016-06-19,2.583,2.875,0.292,,17.5
2016-06-20,6.292,7.583,1.292,,18.417
2016-06-21,7.75,9.542,1.792,,25.5
2016-06-22,6.783,8.609,1.826,,35.478
2016-06-23,7.625,10.083,2.458,,11.958
2016-06-24,4.125,5.333,1.208,,12.708
2016-06-25,1.75,2.083,0.333,,21.917
2016-06-26,4.583,4.875,0.292,,11.458
2016-06-27,4.583,5.083,0.5,,13.167
2016-06-28,6.333,6.583,0.25,,15.792
2016-06-29,5.957,6.652,0.696,,9.13
2016-06-30,11.125,12.625,1.5,,24.0
2016-07-01,7.958,10.292,2.333,,40.458
2016-07-02,3.625,4.625,1.0,,24.292
2016-07-03,3.0,3.792,0.792,,16.208
2016-07-04,3.917,5.042,1.125,,20.458
2016-07-05,3.792,3.875,0.083,,12.042
2016-07-06,3.826,6.348,2.522,,9.0
2016-07-07,9.083,11.292,2.208,,29.708
2016-07-08,8.708,10.042,1.333,,21.125
2016-07-09,6.417,10.625,4.208,,14.375
2016-07-10,6.5,10.875,4.375,,17.167
2016-07-11,8.958,14.0,5.042,,22.542
2016-07-12,4.333,5.5,1.167,,19.917
2016-07-13,11.714,14.0,2.286,,41.952
2016-07-14,10.917,13.875,2.958,,39.333
2016-07-15,6.458,6.917,0.458,,13.125
2016-07-16,3.75,4.208,0.458,,15.792
2016-07-17,2.125,2.292,0.167,,25.375
2016-07-18,6.0,6.833,0.833,,32.5
2016-07-19,5.333,5.583,0.25,,18.125
2016-07-20,4.13,6.304,2.174,,13.609
2016-07-21,2.208,2.417,0.208,,4.792
2016-07-22,3.375,3.625,0.25,,8.417
2016-07-23,3.5,3.708,0.208,,9.708
2016-07-24,3.875,4.625,0.75,,9.417
2016-07-25,5.583,7.833,2.25,,17.167
2016-07-26,5.292,10.667,5.375,,9.0
2016-07-27,3.304,5.348,2.043,,7.522
2016-07-28,3.792,7.083,3.292,,4.375
2016-07-29,5.708,13.917,8.208,,7.708
2016-07-30,2.875,8.542,5.667,,10.333
2016-07-31,3.333,3.958,0.625,,10.417
2016-08-01,4.125,5.5,1.375,,12.208
2016-08-02,6.333,9.833,3.5,,7.583
2016-08-03,4.348,8.087,3.739,,11.913
2016-08-04,4.25,8.25,4.0,,14.417
2016-08-05,2.625,4.958,2.333,,8.042
2016-08-06,4.292,7.917,3.625,,13.75
2016-08-07,2.5,3.542,1.042,,11.542
2016-08-08,9.458,11.625,2.167,,10.417
2016-08-09,12.792,14.417,1.625,,27.417
2016-08-10,3.909,6.955,3.045,,28.818
2016-08-11,3.958,4.167,0.208,,15.542
2016-08-12,2.875,3.208,0.333,,12.875
2016-08-13,2.417,2.75,0.333,,10.25
2016-08-14,3.5,3.958,0.458,,13.167
2016-08-15,2.75,3.75,1.0,,19.542
2016-08-16,3.0,3.542,0.542,,12.375
2016-08-17,2.957,3.783,0.826,,26.348
2016-08-18,2.792,5.167,2.375,,23.083
2016-08-19,2.667,3.667,1.0,,10.125
2016-08-20,3.458,4.625,1.167,,10.708
2016-08-21,1.417,2.75,1.333,,16.583
2016-08-22,1.25,1.417,0.167,,16.083
2016-08-23,3.125,4.833,1.708,,6.042
2016-08-24,4.783,6.957,2.174,,11.783
2016-08-25,4.833,9.417,4.583,,12.292
2016-08-26,3.833,10.917,7.083,,12.542
2016-08-27,2.958,4.292,1.333,,9.708
2016-08-28,2.583,2.583,0.0,,9.167
2016-08-29,2.5,2.542,0.042,,8.75
2016-08-30,4.708,5.542,0.833,,11.583
2016-08-31,3.87,4.957,1.087,,16.174
2016-09-01,7.583,9.708,2.125,,18.333
2016-09-02,7.083,10.75,3.667,,28.708
2016-09-03,3.75,3.958,0.208,,18.917
2016-09-04,3.25,4.333,1.083,,
2016-09-05,4.042,8.417,4.375,,11.357
2016-09-06,2.792,4.333,1.542,,6.375
2016-09-07,3.864,5.273,1.409,,3.625
2016-09-08,2.5,4.542,2.042,,
2016-09-09,7.125,8.583,1.458,,
2016-09-10,5.292,5.708,0.417,,
2016-09-11,3.083,3.083,0.0,,
2016-09-12,5.833,6.042,0.208,,
2016-09-13,6.458,7.542,1.083,,
2016-09-14,10.957,13.087,2.13,,
2016-09-15,4.318,4.727,0.409,,20.3
2016-09-16,5.083,6.125,1.042,,7.208
2016-09-17,6.75,9.75,3.0,,18.167
2016-09-18,3.292,4.125,0.833,,5.5
2016-09-19,5.792,6.167,0.375,,16.917
2016-09-20,9.917,10.5,0.583,,3.375
2016-09-21,6.13,6.348,0.217,,5.522
2016-09-22,12.375,13.833,1.458,,11.375
2016-09-23,9.625,13.708,4.083,,17.292
2016-09-24,16.792,23.75,6.958,,25.292
2016-09-25,12.875,16.208,3.333,,22.875
2016-09-26,8.5,13.458,4.958,,24.167
2016-09-27,6.208,9.417,3.208,,13.042
2016-09-28,5.522,8.087,2.565,,9.522
2016-09-29,10.958,14.25,3.292,,17.833
2016-09-30,5.042,6.0,0.958,,13.833
2016-10-01,9.083,9.708,0.625,,11.667
2016-10-02,5.917,6.75,0.833,,12.542
2016-10-03,5.083,8.125,3.042,,14.875
2016-10-04,9.75,12.75,3.0,,15.667
2016-10-05,3.087,3.957,0.87,,12.174
2016-10-06,7.391,9.609,2.217,,13.609
2016-10-07,6.833,7.458,0.625,,10.125
2016-10-08,10.375,15.417,5.042,,15.125
2016-10-09,5.333,6.125,0.792,,10.292
2016-10-10,4.25,4.333,0.083,,5.708
2016-10-11,6.375,6.625,0.25,,3.833
2016-10-12,14.043,19.826,5.783,,9.522
2016-10-13,4.625,4.708,0.083,,11.083
2016-10-14,10.417,12.917,2.5,,8.958
2016-10-15,15.167,25.375,10.208,,14.833
2016-10-16,11.542,13.542,2.0,,20.875
2016-10-17,17.333,21.958,4.625,,17.125
2016-10-18,13.833,18.917,5.083,,21.917
2016-10-19,7.571,9.0,1.429,,11.571
2016-10-20,14.167,18.208,4.042,,12.042
2016-10-21,9.875,10.958,1.083,,13.583
2016-10-22,20.083,22.792,2.708,,23.0
2016-10-23,7.625,7.958,0.333,,16.667
2016-10-24,6.417,7.208,0.792,,5.667
2016-10-25,28.667,41.75,13.083,,16.417
2016-10-26,16.565,23.913,7.348,,24.304
2016-10-27,10.917,12.083,1.167,,12.333
2016-10-28,23.167,33.292,10.125,,20.667
2016-10-29,7.292,8.292,1.0,,13.25
2016-10-30,3.5,3.625,0.125,,5.375
2016-10-31,26.625,33.5,6.875,,25.792
2016-11-01,19.458,24.458,5.0,,17.625
2016-11-02,11.227,11.5,0.273,,6.591
2016-11-03,13.708,15.333,1.625,,7.583
2016-11-04,17.458,22.458,5.0,,8.875
2016-11-05,16.042,20.125,4.083,,12.625
2016-11-06,10.375,11.667,1.292,,14.042
2016-11-07,6.333,6.833,0.5,,7.542
2016-11-08,29.042,49.708,20.667,,40.125
2016-11-09,10.652,11.739,1.087,,5.739
2016-11-10,9.208,9.667,0.458,,5.167
2016-11-11,16.5,17.167,0.667,,9.208
2016-11-12,13.167,17.375,4.208,,11.792
2016-11-13,8.583,11.25,2.667,,16.542
2016-11-14,25.708,53.042,27.333,,37.042
2016-11-15,22.75,34.333,11.583,,42.0
2016-11-16,12.913,15.261,2.348,,10.087
2016-11-17,19.375,23.208,3.833,,13.958
2016-11-18,17.875,26.083,8.208,,13.833
2016-11-19,24.708,34.958,10.25,,21.458
2016-11-20,17.167,21.542,4.375,,34.333
2016-11-21,12.333,13.5,1.167,,24.875
2016-11-22,24.286,37.286,13.0,,22.619
2016-11-23,6.957,8.565,1.609,,11.261
2016-11-24,16.083,16.917,0.833,,5.958
2016-11-25,27.917,50.083,22.167,,18.833
2016-11-26,14.917,29.917,15.0,,8.417
2016-11-27,17.792,21.625,3.833,,20.083
2016-11-28,14.458,15.875,1.417,,3.125
2016-11-29,10.417,11.5,1.083,,3.042
2016-11-30,10.636,11.545,0.909,,7.364
2016-12-01,19.958,24.708,4.75,,17.417
2016-12-02,20.667,26.095,5.429,,16.286
2016-12-03,23.0,27.958,4.958,,18.125
2016-12-04,9.375,13.917,4.542,,15.917
2016-12-05,21.458,30.75,9.292,,22.0
2016-12-06,14.042,21.375,7.333,,6.458
2016-12-07,16.565,21.522,4.957,,13.043
2016-12-08,18.792,37.583,18.792,,14.542
2016-12-09,9.708,14.333,4.625,,10.542
2016-12-10,11.958,12.625,0.667,,5.542
2016-12-11,9.5,10.167,0.667,,4.333
2016-12-12,18.458,25.167,6.708,,12.042
2016-12-13,20.5,36.167,15.667,,25.0
2016-12-14,15.043,16.913,1.87,,11.435
2016-12-15,11.696,13.261,1.565,,6.13
2016-12-16,15.833,22.833,7.0,,5.167
2016-12-17,14.625,21.167,6.542,,3.917
2016-12-18,20.333,26.583,6.25,,18.417
2016-12-19,22.792,34.917,12.125,,25.125
2016-12-20,31.125,58.417,27.292,,38.833
2016-12-21,31.043,61.174,30.13,,38.261
2016-12-22,5.917,9.292,3.375,,13.875
2016-12-23,6.625,7.375,0.75,,4.75
2016-12-24,9.417,10.042,0.625,,2.0
2016-12-25,11.583,14.25,2.667,,11.542
2016-12-26,28.708,53.375,24.667,,27.208
2016-12-27,8.217,10.565,2.348,,7.565
2016-12-28,9.217,11.261,2.043,,3.87
2016-12-29,21.458,31.125,9.667,,10.667
2016-12-30,9.083,9.708,0.625,,4.208
2016-12-31,12.042,13.75,1.708,,11.875
2017-01-01,10.458,14.167,3.708,,14.833
2017-01-02,6.708,7.458,0.75,,6.25
2017-01-03,4.957,5.261,0.304,,4.957
2017-01-04,11.5,14.458,2.958,,6.042
2017-01-05,13.667,15.083,1.417,,11.417
2017-01-06,17.125,28.0,10.875,,13.958
2017-01-07,7.875,9.208,1.333,,10.417
2017-01-08,21.042,26.667,5.625,,18.667
2017-01-09,12.792,15.417,2.625,,14.375
2017-01-10,7.2,9.133,1.933,,10.533
2017-01-11,10.75,17.458,6.708,,5.875
2017-01-12,22.0,34.875,12.875,,12.042
2017-01-13,25.167,41.792,16.625,,14.125
2017-01-14,9.667,10.958,1.292,,6.958
2017-01-15,7.364,10.364,3.0,,7.0
2017-01-16,32.458,51.875,19.417,,26.917
2017-01-17,15.435,21.087,5.652,,17.913
2017-01-18,15.125,20.458,5.333,,9.583
2017-01-19,14.417,18.583,4.167,,15.25
2017-01-20,13.083,18.0,4.917,,19.25
2017-01-21,14.792,21.167,6.375,,25.708
2017-01-22,12.625,13.25,0.625,,16.042
2017-01-23,6.875,8.833,1.958,,10.708
2017-01-24,6.81,8.667,1.857,,4.524
2017-01-25,11.792,13.333,1.542,,4.833
2017-01-26,14.167,20.083,5.917,,6.875
2017-01-27,6.958,7.792,0.833,,6.083
2017-01-28,13.792,16.042,2.25,,16.792
2017-01-29,24.25,38.708,14.458,,22.583
2017-01-30,13.417,15.667,2.25,,11.708
2017-01-31,29.652,43.174,13.522,,25.174
2017-02-01,16.583,31.5,14.917,,16.792
2017-02-02,17.25,18.375,1.125,,11.25
2017-02-03,19.667,22.917,3.25,,14.75
2017-02-04,14.917,18.708,3.792,,14.167
2017-02-05,12.083,14.5,2.417,,7.083
2017-02-06,17.182,30.909,13.727,,10.182
2017-02-07,17.739,27.391,9.652,,9.261
2017-02-08,23.333,32.417,9.083,,13.167
2017-02-09,22.292,32.292,10.0,,24.0
2017-02-10,19.417,29.667,10.25,,25.583
2017-02-11,15.75,17.708,1.958,,19.0
2017-02-12,7.458,8.708,1.25,,7.75
2017-02-13,13.542,18.25,4.708,,8.708
2017-02-14,14.0,22.826,8.826,,8.522
2017-02-15,9.292,11.125,1.833,,15.333
2017-02-16,7.083,7.708,0.625,,8.667
2017-02-17,12.292,13.958,1.667,,11.958
2017-02-18,7.042,7.5,0.458,,6.542
2017-02-19,12.375,15.417,3.042,,9.042
2017-02-20,13.917,16.708,2.792,,12.708
2017-02-21,9.762,10.476,0.714,,10.455
2017-02-22,8.083,8.333,0.25,,10.0
2017-02-23,21.667,27.625,5.958,,18.708
2017-02-24,15.75,24.875,9.125,,21.542
2017-02-25,5.25,5.292,0.042,,11.333
2017-02-26,9.833,10.292,0.458,,13.375
2017-02-27,11.417,13.083,1.667,,14.208
2017-02-28,16.435,26.478,10.043,,25.522
2017-03-01,4.375,5.583,1.208,,13.375
2017-03-02,23.125,29.625,6.5,,11.917
2017-03-03,19.292,27.333,8.042,,15.083
2017-03-04,5.333,6.542,1.208,,15.833
2017-03-05,2.458,3.542,1.083,,16.833
2017-03-06,3.417,3.625,0.208,,8.0
2017-03-07,6.522,6.87,0.348,,9.348
2017-03-08,23.167,26.25,3.083,,11.364
2017-03-09,7.958,9.0,1.042,,4.5
2017-03-10,8.417,9.333,0.917,,10.417
2017-03-11,7.375,8.5,1.125,,11.875
2017-03-12,13.125,15.542,2.417,,12.125
2017-03-13,16.667,25.708,9.042,,20.5
2017-03-14,9.957,13.043,3.087,,23.652
2017-03-15,7.5,10.458,2.958,,24.583
2017-03-16,5.125,5.958,0.833,,8.958
2017-03-17,4.0,4.75,0.75,,7.0
2017-03-18,6.917,8.458,1.542,,14.042
2017-03-19,11.167,13.417,2.25,,13.0
2017-03-20,5.958,6.125,0.167,,11.083
2017-03-21,14.261,14.957,0.696,,10.783
2017-03-22,21.87,25.565,3.696,,11.043
2017-03-23,7.333,7.917,0.583,,5.458
2017-03-24,4.833,5.75,0.917,,5.75
2017-03-25,9.958,11.25,1.292,,14.625
2017-03-26,15.583,20.625,5.042,,34.25
2017-03-27,22.125,28.958,6.833,,49.417
2017-03-28,12.217,14.913,2.696,,31.87
2017-03-29,16.042,20.542,4.5,,35.792
2017-03-30,7.542,8.042,0.5,,17.167
2017-03-31,8.792,11.458,2.667,,12.25
2017-04-01,5.417,5.625,0.208,,10.0
2017-04-02,4.792,5.375,0.583,,10.292
2017-04-03,6.458,7.5,1.042,,14.125
2017-04-04,10.25,13.125,2.875,,19.042
2017-04-05,5.435,7.13,1.696,,17.826
2017-04-06,2.208,3.042,0.833,,15.292
2017-04-07,1.458,2.0,0.542,,16.125
